Trial ID, Session ID, User ID, Question ID, Question Text, Question Type, User Answer, Correct Answer, Response Time, Button Response 1, Button Response 2, Button Response 3, Button Response 4, Button Response Submit, Trial Onset, Feedback Onset, Current Date, Current Year, Current Time, Current Time MS, Semester, Grade, Age, Handedness, Gender, SEAGroup, iPad Number, Math Recall Array, Math Verification Array, Math Recall Orientation
247, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 26, A disinfectant is useful for killing some germs that can cause illness., Reading Comprehension, YES, YES, 3879.0, None, None, None, None, None, 91592.0, 95472.0, Jun 6, 2017, 9:39:29 AM, 34769000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
248, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 27, The main problem with having a famine is overly abundant food to eat., Reading Comprehension, NO, NO, 2749.0, None, None, None, None, None, 96474.0, 99224.0, Jun 6, 2017, 9:39:32 AM, 34772000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
249, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 28, A math teacher who asks you to estimate an answer is asking for an answer that is exact., Reading Comprehension, NO, NO, 3699.0, None, None, None, None, None, 100225.0, 103925.0, Jun 6, 2017, 9:39:37 AM, 34777000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
250, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 29, A speedometer is used to tell what the temperature is outside., Reading Comprehension, NO, NO, 2180.0, None, None, None, None, None, 104928.0, 107108.0, Jun 6, 2017, 9:39:40 AM, 34780000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
251, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 30, Eating spoiled food can cause an upset stomach or other problems with digestion., Reading Comprehension, YES, YES, 1580.0, None, None, None, None, None, 108110.0, 109691.0, Jun 6, 2017, 9:39:43 AM, 34783000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
252, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 31, A punctual student always is late for his classes or any appointments., Reading Comprehension, NO, NO, 2847.0, None, None, None, None, None, 110693.0, 113542.0, Jun 6, 2017, 9:39:47 AM, 34787000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
253, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 32, Most adolescents go to school and like movies and listening to music., Reading Comprehension, YES, YES, 2748.0, None, None, None, None, None, 114543.0, 117293.0, Jun 6, 2017, 9:39:50 AM, 34790000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
254, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 33, People have seven hundred thousand knuckles on their ankles and noses., Reading Comprehension, NO, NO, 2513.0, None, None, None, None, None, 118296.0, 120810.0, Jun 6, 2017, 9:39:54 AM, 34794000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
255, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 34, Someone with a large appetite will eat very little food., Reading Comprehension, NO, NO, 5048.0, None, None, None, None, None, 121811.0, 126860.0, Jun 6, 2017, 9:40:00 AM, 34800000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
256, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 35, If a tiger escaped from a zoo and was walking in a city, it would cause commotion., Reading Comprehension, NO, YES, 3165.0, None, None, None, None, None, 127861.0, 131027.0, Jun 6, 2017, 9:40:04 AM, 34804000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
257, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 36, Most people would be disappointed to learn that they were millionaires., Reading Comprehension, NO, NO, 4165.0, None, None, None, None, None, 132029.0, 136194.0, Jun 6, 2017, 9:40:09 AM, 34809000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
258, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 37, An automobile is useful for going out to eat or to the grocery store., Reading Comprehension, YES, YES, 2448.0, None, None, None, None, None, 137196.0, 139645.0, Jun 6, 2017, 9:40:13 AM, 34813000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
259, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 38, A microscopic germ is bigger than a building but smaller than a city., Reading Comprehension, NO, NO, 446.0, None, None, None, None, None, 140648.0, 141095.0, Jun 6, 2017, 9:40:14 AM, 34814000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
260, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 39, A teacher might give you criticism about a paper you wrote to make you a better writer., Reading Comprehension, YES, YES, 217.0, None, None, None, None, None, 142097.0, 142315.0, Jun 6, 2017, 9:40:15 AM, 34815000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
261, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 40, Toxic oil spills in oceans, streams, and lakes are beneficial for the environment., Reading Comprehension, NO, NO, 311.0, None, None, None, None, None, 143317.0, 143628.0, Jun 6, 2017, 9:40:17 AM, 34817000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
262, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 41, The purpose of the population census is to count the number of rainy days every month., Reading Comprehension, YES, NO, 303.0, None, None, None, None, None, 144629.0, 144933.0, Jun 6, 2017, 9:40:18 AM, 34818000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
263, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 42, Very large farms with many kinds of livestock and many fields for planting can cover a lot of acreage., Reading Comprehension, NO, YES, 265.0, None, None, None, None, None, 145935.0, 146202.0, Jun 6, 2017, 9:40:19 AM, 34819000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
264, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 43, Clam chowder is made from various spiders, peanuts, and several kinds of insects., Reading Comprehension, NO, NO, 206.0, None, None, None, None, None, 147205.0, 147412.0, Jun 6, 2017, 9:40:21 AM, 34821000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
265, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 44, A computer works best if it is thrown from the top floor of a tall building during a major thunderstorm., Reading Comprehension, YES, NO, 335.0, None, None, None, None, None, 148413.0, 148749.0, Jun 6, 2017, 9:40:22 AM, 34822000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
266, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 45, An adequate number of players on a team is required to be able to play an opponent., Reading Comprehension, NO, YES, 1894.0, None, None, None, None, None, 149751.0, 151645.0, Jun 6, 2017, 9:40:25 AM, 34825000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
267, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 46, Giving to needy individuals who have less than you is an admirable thnig to do., Reading Comprehension, YES, YES, 1886.0, None, None, None, None, None, 152647.0, 154534.0, Jun 6, 2017, 9:40:28 AM, 34828000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
268, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 47, A leaf falling from a tree will endanger most every resident in a city., Reading Comprehension, YES, NO, 2976.0, None, None, None, None, None, 155535.0, 158512.0, Jun 6, 2017, 9:40:32 AM, 34832000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
269, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 48, People who are adrift in a boat with a broked-down motor may be lucky and be rescued by a passing boater., Reading Comprehension, NO, YES, 419.0, None, None, None, None, None, 159514.0, 159934.0, Jun 6, 2017, 9:40:33 AM, 34833000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
270, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 49, Studying hard and listening in class are advisable if you want to achieve better grades., Reading Comprehension, NO, YES, 176.0, None, None, None, None, None, 160936.0, 161113.0, Jun 6, 2017, 9:40:34 AM, 34834000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
271, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 50, Ice cream is a very distasteful thing to be given to eat for almost all children regardless of their age., Reading Comprehension, NO, NO, 187.0, None, None, None, None, None, 162114.0, 162302.0, Jun 6, 2017, 9:40:35 AM, 34835000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
272, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 51, A tornado can result in a catastrophe if it strikes where people will live and a safe place to go is not available., Reading Comprehension, YES, YES, 473.0, None, None, None, None, None, 163306.0, 163780.0, Jun 6, 2017, 9:40:37 AM, 34837000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
273, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 52, Most bankers are given bonuses if they are able to embezzle money from the bank to buy a sailboat., Reading Comprehension, NO, NO, 353.0, None, None, None, None, None, 164781.0, 165135.0, Jun 6, 2017, 9:40:38 AM, 34838000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
274, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 53, Compulsory rules are not optional but rather must always be followed., Reading Comprehension, YES, YES, 376.0, None, None, None, None, None, 166137.0, 166514.0, Jun 6, 2017, 9:40:40 AM, 34840000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
275, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 54, Hamburgers and hot dogs sometimes are sold at concession stands at various sporting events., Reading Comprehension, NO, YES, 430.0, None, None, None, None, None, 167516.0, 167947.0, Jun 6, 2017, 9:40:41 AM, 34841000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
276, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 55, Two people who dislike being together are inseparable., Reading Comprehension, NO, NO, 313.0, None, None, None, None, None, 168949.0, 169263.0, Jun 6, 2017, 9:40:42 AM, 34842000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
277, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 56, Fingerprints can incriminate a suspect., Reading Comprehension, YES, YES, 1081.0, None, None, None, None, None, 170265.0, 171347.0, Jun 6, 2017, 9:40:44 AM, 34844000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
278, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 57, Spanish is the predominant language spoken in Mexico., Reading Comprehension, NO, YES, 1264.0, None, None, None, None, None, 172349.0, 173614.0, Jun 6, 2017, 9:40:47 AM, 34847000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
279, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 58, Not helping a family whose automobile has broken down is an example of compassion., Reading Comprehension, NO, NO, 681.0, None, None, None, None, None, 174616.0, 175297.0, Jun 6, 2017, 9:40:48 AM, 34848000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
280, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 59, A dilapidated building is well maintained., Reading Comprehension, YES, NO, 381.0, None, None, None, None, None, 176299.0, 176681.0, Jun 6, 2017, 9:40:50 AM, 34850000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
280, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 0, matchOne_none_19, Relational Matching One, NO, NO, 1734.0, None, None, None, None, None, 0.0, 1734.0, Jun 6, 2017, 9:46:22 AM, 35182000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
281, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 1, matchOne_none_20, Relational Matching One, YES, NO, 604.0, None, None, None, None, None, 2742.0, 3350.0, Jun 6, 2017, 9:46:24 AM, 35184000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
282, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 2, matchOne_none_10, Relational Matching One, NO, NO, 1609.0, None, None, None, None, None, 4360.0, 5970.0, Jun 6, 2017, 9:46:27 AM, 35187000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
283, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 3, matchOne_color_12, Relational Matching One, YES, YES, 1575.0, None, None, None, None, None, 6975.0, 8551.0, Jun 6, 2017, 9:46:29 AM, 35189000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
284, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 4, matchOne_none_26, Relational Matching One, NO, NO, 873.0, None, None, None, None, None, 9560.0, 10434.0, Jun 6, 2017, 9:46:31 AM, 35191000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
285, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 5, matchOne_color_13, Relational Matching One, YES, YES, 1524.0, None, None, None, None, None, 11443.0, 12968.0, Jun 6, 2017, 9:46:34 AM, 35194000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
286, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 6, matchOne_none_08, Relational Matching One, NO, NO, 1270.0, None, None, None, None, None, 13980.0, 15251.0, Jun 6, 2017, 9:46:36 AM, 35196000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
287, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 7, matchOne_color_16, Relational Matching One, NO, YES, 840.0, None, None, None, None, None, 16259.0, 17102.0, Jun 6, 2017, 9:46:38 AM, 35198000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
288, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 8, matchOne_color_10, Relational Matching One, YES, YES, 1613.0, None, None, None, None, None, 18104.0, 19718.0, Jun 6, 2017, 9:46:40 AM, 35200000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
289, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 9, matchOne_none_17, Relational Matching One, YES, NO, 747.0, None, None, None, None, None, 20721.0, 21468.0, Jun 6, 2017, 9:46:42 AM, 35202000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
290, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 10, matchOne_shape_02, Relational Matching One, NO, YES, 992.0, None, None, None, None, None, 22475.0, 23468.0, Jun 6, 2017, 9:46:44 AM, 35204000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
291, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 11, matchOne_none_04, Relational Matching One, NO, NO, 2476.0, None, None, None, None, None, 24475.0, 26952.0, Jun 6, 2017, 9:46:48 AM, 35208000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
292, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 12, matchOne_shape_06, Relational Matching One, YES, YES, 2742.0, None, None, None, None, None, 27960.0, 30703.0, Jun 6, 2017, 9:46:51 AM, 35211000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
293, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 13, matchOne_color_01, Relational Matching One, YES, YES, 1896.0, None, None, None, None, None, 31705.0, 33603.0, Jun 6, 2017, 9:46:54 AM, 35214000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
294, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 14, matchOne_shape_15, Relational Matching One, YES, YES, 2064.0, None, None, None, None, None, 34609.0, 36674.0, Jun 6, 2017, 9:46:57 AM, 35217000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
295, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 15, matchOne_none_13, Relational Matching One, YES, NO, 1953.0, None, None, None, None, None, 37682.0, 39636.0, Jun 6, 2017, 9:47:00 AM, 35220000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
296, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 16, matchOne_color_24, Relational Matching One, YES, YES, 1077.0, None, None, None, None, None, 40642.0, 41720.0, Jun 6, 2017, 9:47:02 AM, 35222000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
297, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 17, matchOne_none_05, Relational Matching One, YES, NO, 1360.0, None, None, None, None, None, 42726.0, 44087.0, Jun 6, 2017, 9:47:05 AM, 35225000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
298, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 18, matchOne_none_21, Relational Matching One, YES, NO, 714.0, None, None, None, None, None, 45093.0, 45808.0, Jun 6, 2017, 9:47:06 AM, 35226000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
299, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 19, matchOne_shape_11, Relational Matching One, YES, YES, 237.0, None, None, None, None, None, 46816.0, 47055.0, Jun 6, 2017, 9:47:08 AM, 35228000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
300, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 20, matchOne_shape_12, Relational Matching One, NO, YES, 308.0, None, None, None, None, None, 48061.0, 48370.0, Jun 6, 2017, 9:47:09 AM, 35229000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
301, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 21, matchOne_shape_08, Relational Matching One, NO, YES, 178.0, None, None, None, None, None, 49379.0, 49558.0, Jun 6, 2017, 9:47:10 AM, 35230000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
302, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 22, matchOne_none_14, Relational Matching One, NO, NO, 936.0, None, None, None, None, None, 50567.0, 51504.0, Jun 6, 2017, 9:47:12 AM, 35232000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
302, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 0, 1versus2, Fractions Lvl 1, Right side, Right side, 766.0, None, None, None, None, None, 0.0, 766.0, Jun 6, 2017, 9:50:39 AM, 35439000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
303, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 1, 5versus6, Fractions Lvl 1, Right side, Right side, 668.0, None, None, None, None, None, 1768.0, 2438.0, Jun 6, 2017, 9:50:41 AM, 35441000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
304, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 2, 9versus8, Fractions Lvl 1, Left side, Left side, 725.0, None, None, None, None, None, 3440.0, 4166.0, Jun 6, 2017, 9:50:43 AM, 35443000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
305, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 3, 3versus4, Fractions Lvl 1, Right side, Right side, 581.0, None, None, None, None, None, 5168.0, 5750.0, Jun 6, 2017, 9:50:44 AM, 35444000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
306, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 4, 4versus3, Fractions Lvl 1, Left side, Left side, 1018.0, None, None, None, None, None, 6752.0, 7771.0, Jun 6, 2017, 9:50:46 AM, 35446000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
307, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 5, 7versus8, Fractions Lvl 1, Right side, Right side, 613.0, None, None, None, None, None, 8773.0, 9388.0, Jun 6, 2017, 9:50:48 AM, 35448000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
308, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 6, 8versus9, Fractions Lvl 1, Right side, Right side, 1865.0, None, None, None, None, None, 10390.0, 12256.0, Jun 6, 2017, 9:50:51 AM, 35451000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
309, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 7, 8versus9, Fractions Lvl 1, Right side, Right side, 763.0, None, None, None, None, None, 13258.0, 14022.0, Jun 6, 2017, 9:50:53 AM, 35453000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
310, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 8, 6versus5, Fractions Lvl 1, Left side, Left side, 843.0, None, None, None, None, None, 15024.0, 15868.0, Jun 6, 2017, 9:50:54 AM, 35454000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
311, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 9, 5versus6, Fractions Lvl 1, Right side, Right side, 585.0, None, None, None, None, None, 16870.0, 17456.0, Jun 6, 2017, 9:50:56 AM, 35456000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
312, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 10, 4versus5, Fractions Lvl 1, Right side, Right side, 547.0, None, None, None, None, None, 18458.0, 19006.0, Jun 6, 2017, 9:50:58 AM, 35458000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
313, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 11, 4versus5, Fractions Lvl 1, Right side, Right side, 580.0, None, None, None, None, None, 20008.0, 20589.0, Jun 6, 2017, 9:50:59 AM, 35459000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
314, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 12, 7versus6, Fractions Lvl 1, Left side, Left side, 616.0, None, None, None, None, None, 21600.0, 22218.0, Jun 6, 2017, 9:51:01 AM, 35461000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
315, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 13, 6versus5, Fractions Lvl 1, Right side, Left side, 562.0, None, None, None, None, None, 23221.0, 23785.0, Jun 6, 2017, 9:51:02 AM, 35462000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
316, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 14, 3versus2, Fractions Lvl 1, Left side, Left side, 2153.0, None, None, None, None, None, 24787.0, 26941.0, Jun 6, 2017, 9:51:05 AM, 35466000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
317, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 15, 5versus4, Fractions Lvl 1, Left side, Left side, 946.0, None, None, None, None, None, 27943.0, 28890.0, Jun 6, 2017, 9:51:07 AM, 35467000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
318, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 16, 2versus1, Fractions Lvl 1, Left side, Left side, 881.0, None, None, None, None, None, 29892.0, 30774.0, Jun 6, 2017, 9:51:09 AM, 35469000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
319, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 17, 2versus3, Fractions Lvl 1, Right side, Right side, 1462.0, None, None, None, None, None, 31777.0, 33240.0, Jun 6, 2017, 9:51:12 AM, 35472000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
320, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 18, 8versus7, Fractions Lvl 1, Right side, Left side, 564.0, None, None, None, None, None, 34242.0, 34807.0, Jun 6, 2017, 9:51:13 AM, 35473000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
321, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 19, 2versus3, Fractions Lvl 1, Right side, Right side, 642.0, None, None, None, None, None, 35810.0, 36452.0, Jun 6, 2017, 9:51:15 AM, 35475000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
322, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 20, 6versus7, Fractions Lvl 1, Right side, Right side, 702.0, None, None, None, None, None, 37454.0, 38157.0, Jun 6, 2017, 9:51:17 AM, 35477000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
323, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 21, 9versus8, Fractions Lvl 1, Left side, Left side, 697.0, None, None, None, None, None, 39159.0, 39857.0, Jun 6, 2017, 9:51:18 AM, 35478000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
324, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 22, 5versus4, Fractions Lvl 1, Left side, Left side, 660.0, None, None, None, None, None, 40859.0, 41520.0, Jun 6, 2017, 9:51:20 AM, 35480000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
325, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 23, 1versus2, Fractions Lvl 1, Right side, Right side, 552.0, None, None, None, None, None, 42522.0, 43074.0, Jun 6, 2017, 9:51:22 AM, 35482000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
326, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 24, 8versus7, Fractions Lvl 1, Left side, Left side, 564.0, None, None, None, None, None, 44076.0, 44642.0, Jun 6, 2017, 9:51:23 AM, 35483000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
327, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 25, 4versus3, Fractions Lvl 1, Left side, Left side, 580.0, None, None, None, None, None, 45644.0, 46225.0, Jun 6, 2017, 9:51:25 AM, 35485000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
328, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 26, 7versus6, Fractions Lvl 1, Left side, Left side, 797.0, None, None, None, None, None, 47227.0, 48024.0, Jun 6, 2017, 9:51:27 AM, 35487000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
329, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 27, 3versus2, Fractions Lvl 1, Left side, Left side, 677.0, None, None, None, None, None, 49026.0, 49704.0, Jun 6, 2017, 9:51:28 AM, 35488000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
330, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 28, 3versus4, Fractions Lvl 1, Right side, Right side, 617.0, None, None, None, None, None, 50707.0, 51324.0, Jun 6, 2017, 9:51:30 AM, 35490000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
331, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 29, 2versus1, Fractions Lvl 1, Left side, Left side, 565.0, None, None, None, None, None, 52327.0, 52893.0, Jun 6, 2017, 9:51:31 AM, 35491000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
331, 4a77de622e467ef8d50bee190cbed8b2, ADMIN-UCSF-ca202, 0, fraction5/7vs6/7, Fractions Lvl 2, Right side, Right side, 1846.0, None, None, None, None, None, 0.0, 1847.0, Jun 6, 2017, 9:51:46 AM, 35506000, Spring, Seventh, 12, Right, Male, Group A, 70, None, None, None
